ⲉϥϣⲁⲛⲧⲙⲥⲁϩⲱϥ	CPLXAUXP	ⲉϥϣⲁⲛⲧⲙⲥⲁϩⲱϥ
ⲉϥϣⲁⲛ	ACOND_PPERS	ⲉⲣϣⲁⲛ_ⲛⲧⲟϥ
ⲉϥϣⲓⲡⲉ	CPLXVCONV	ⲉϥϣⲓⲡⲉ
ⲉϥϣⲗⲏⲗ	CPLXVCONV	ⲉϥϣⲗⲏⲗ
ⲉϥϣⲙϣⲉ	CPLXVCONV	ⲉϥϣⲙϣⲉ
ⲉϥϣⲟⲃⲉ	CPLXVCONV	ⲉϥϣⲟⲃⲉ
ⲉϥϣⲟⲕϩ	CPLXVCONV	ⲉϥϣⲟⲕϩ
ⲉϥϣⲟⲟⲡ	CPLXV	ⲉϥϣⲟⲟⲡ
ⲉϥϣⲟⲟⲡ	CPLXVCONV	ⲉϥϣⲟⲟⲡ
ⲉϥϣⲟⲩϣⲟⲩ	CPLXVCONV	ⲉϥϣⲟⲩϣⲟⲩ
ⲉϥϣⲟⲩⲉⲓⲧ	CPLXV	ⲉϥϣⲟⲩⲉⲓⲧ
ⲉϥϣⲟⲩⲉⲓⲧ	CPLXVCONV	ⲉϥϣⲟⲩⲉⲓⲧ
ⲉϥϣⲱⲛⲉ	CPLXVCONV	ⲉϥϣⲱⲛⲉ
ⲉϥϩⲁϩⲟⲧⲉ	CPLXVCONV	ⲉϥϩⲁϩⲟⲧⲉ
ⲉϥϩⲁⲣⲉϩ	CPLXVCONV	ⲉϥϩⲁⲣⲉϩ
ⲉϥϩⲏⲙ	CPLXVCONV	ⲉϥϩⲏⲙ
ⲉϥϩⲏⲡ	CPLXVCONV	ⲉϥϩⲏⲡ
ⲉϥϩⲓ	CPLXVCONV	ⲉϥϩⲓ
ⲉϥϩⲕⲁⲉⲓⲧ	CPLXVCONV	ⲉϥϩⲕⲁⲉⲓⲧ
ⲉϥϩⲙⲟⲟⲥ	CPLXVCONV	ⲉϥϩⲙⲟⲟⲥ
ⲉϥϩⲙⲡϩⲁϫϩⲉϫ	CPLXVCONV	ⲉϥϩⲙⲡϩⲁϫϩⲉϫ
ⲉϥϩⲙⲡⲧⲏⲣϥ	CPLXPCONV	ⲉϥϩⲙⲡⲧⲏⲣϥ
ⲉϥϩⲛⲁⲙⲛⲧⲉ	CPLXP	ⲉϥϩⲛⲁⲙⲛⲧⲉ
ⲉϥϩⲛⲁⲙⲛⲧⲉ	CPLXPCONV	ⲉϥϩⲛⲁⲙⲛⲧⲉ
ⲉϥϩⲛⲙⲛⲧⲯⲓⲧⲉ	CPLXNCONV	ⲉϥϩⲛⲙⲛⲧⲯⲓⲧⲉ
ⲉϥϩⲛⲛⲧⲟⲡⲟⲥ	CPLXPCONV	ⲉϥϩⲛⲛⲧⲟⲡⲟⲥ
ⲉϥϩⲛⲧⲉϩⲓⲏ	CPLXPCONV	ⲉϥϩⲛⲧⲉϩⲓⲏ
ⲉϥϩⲟⲟⲩ	CPLXNCONV	ⲉϥϩⲟⲟⲩ
ⲉϥϩⲟⲟⲩ	CPLXP	ⲉϥϩⲟⲟⲩ
ⲉϥϩⲟⲟⲩ	CPLXVCONV	ⲉϥϩⲟⲟⲩ
ⲉϥϩⲟⲣϣ	CPLXVCONV	ⲉϥϩⲟⲣϣ
ⲉϥϩⲣⲁⲓ	CPLXP	ⲉϥϩⲣⲁⲓ
ⲉϥϩⲱⲃⲧ	CPLXVCONV	ⲉϥϩⲱⲃⲧ
ⲉϥϫⲁϩⲙ	CPLXVCONV	ⲉϥϫⲁϩⲙ
ⲉϥϫⲏⲕ	CPLXVCONV	ⲉϥϫⲏⲕ
ⲉϥϫⲓϣⲕⲁⲕ	CPLXVCONV	ⲉϥϫⲓϣⲕⲁⲕ
ⲉϥϫⲓⲕⲃⲁ	CPLXVCONV	ⲉϥϫⲓⲕⲃⲁ
ⲉϥϫⲓⲙⲛⲧⲛⲁ	CPLXVCONV	ⲉϥϫⲓⲙⲛⲧⲛⲁ
ⲉϥϫⲓⲟⲩⲁ	CPLXVCONV	ⲉϥϫⲓⲟⲩⲁ
ⲉϥϫⲓ	CPLXVCONV	ⲉϥϫⲓ
ⲉϥϫⲟⲥⲉ	CPLXV	ⲉϥϫⲟⲥⲉ
ⲉϥϫⲟⲥⲉ	CPLXVCONV	ⲉϥϫⲟⲥⲉ
ⲉϥϫⲟ	CPLXV	ⲉϥϫⲟ
ⲉϥϫⲟ	CPLXVCONV	ⲉϥϫⲟ
ⲉϥϫⲱⲙⲙⲟⲥ	CPLXVCONV	ⲉϥϫⲱⲙⲙⲟⲥ
ⲉϥϫⲱⲧⲙ	CPLXVCONV	ⲉϥϫⲱⲧⲙ
ⲉϥϫⲱ	CPLXVCONV	ⲉϥϫⲱ
ⲉϥϭⲏⲡ	CPLXVCONV	ⲉϥϭⲏⲡ
ⲉϥϭⲙϭⲟⲙ	CPLXVCONV	ⲉϥϭⲙϭⲟⲙ
ⲉϥϭⲟⲛⲧ	CPLXVCONV	ⲉϥϭⲟⲛⲧ
ⲉϥϭⲟⲟⲗⲉ	CPLXVCONV	ⲉϥϭⲟⲟⲗⲉ
ⲉϥϭⲱϣⲧ	CPLXVCONV	ⲉϥϭⲱϣⲧ
ⲉϥϭⲱⲡⲉ	CPLXVCONV	ⲉϥϭⲱⲡⲉ
ⲉϥϯϩⲣⲟⲟⲩ	CPLXVCONV	ⲉϥϯϩⲣⲟⲟⲩ
ⲉϥϯⲃⲁⲡⲧⲓⲥⲙⲁ	CPLXVCONV	ⲉϥϯⲃⲁⲡⲧⲓⲥⲙⲁ
ⲉϥϯⲉⲟⲟⲩ	CPLXVCONV	ⲉϥϯⲉⲟⲟⲩ
ⲉϥϯⲥⲃⲱ	CPLXVCONV	ⲉϥϯⲥⲃⲱ
ⲉϥϯ	CPLXVCONV	ⲉϥϯ
ⲉϥⲁϣⲉ	CPLXVCONV	ⲉϥⲁϣⲉ
ⲉϥⲁⲅⲱⲛⲓⲍⲉ	CPLXVCONV	ⲉϥⲁⲅⲱⲛⲓⲍⲉ
ⲉϥⲁⲛⲁⲭⲱⲣⲉⲓ	CPLXVCONV	ⲉϥⲁⲛⲁⲭⲱⲣⲉⲓ
ⲉϥⲁⲡⲟⲗⲁⲩⲉ	CPLXVCONV	ⲉϥⲁⲡⲟⲗⲁⲩⲉ
ⲉϥⲃⲏⲕ	CPLXVCONV	ⲉϥⲃⲏⲕ
ⲉϥⲃⲱⲧⲉ	CPLXVCONV	ⲉϥⲃⲱⲧⲉ
ⲉϥⲉϣⲉⲡϩⲁϩ	CPLXAUXP	ⲉϥⲉϣⲉⲡϩⲁϩ
ⲉϥⲉϣⲱⲡⲉ	CPLXAUXP	ⲉϥⲉϣⲱⲡⲉ
ⲉϥⲉϩⲱⲃⲥ	CPLXAUXP	ⲉϥⲉϩⲱⲃⲥ
ⲉϥⲉϫⲱϩ	CPLXVCONV	ⲉϥⲉϫⲱϩ
ⲉϥⲉϭⲛⲗⲁⲁⲩ	CPLXAUXP	ⲉϥⲉϭⲛⲗⲁⲁⲩ
ⲉϥⲉϯϣⲓⲡⲉ	CPLXAUXP	ⲉϥⲉϯϣⲓⲡⲉ
ⲉϥⲉⲁⲁⲛ	CPLXAUXP	ⲉϥⲉⲁⲁⲛ
ⲉϥⲉⲃⲱⲗ	CPLXAUXP	ⲉϥⲉⲃⲱⲗ
ⲉϥⲉⲓⲛⲉ	CPLXNCONV	ⲉϥⲉⲓⲛⲉ
ⲉϥⲉⲓⲣⲉ	CPLXVCONV	ⲉϥⲉⲓⲣⲉ
ⲉϥⲉⲕⲁⲧⲁⲣⲅⲉⲓ	CPLXVCONV	ⲉϥⲉⲕⲁⲧⲁⲣⲅⲉⲓ
ⲉϥⲉⲕⲁⲧⲟⲟⲧϥ	CPLXAUXP	ⲉϥⲉⲕⲁⲧⲟⲟⲧϥ
ⲉϥⲉⲕⲁⲧⲟⲟⲧϥ	CPLXVCONV	ⲉϥⲉⲕⲁⲧⲟⲟⲧϥ
ⲉϥⲉⲕⲱ	CPLXAUXP	ⲉϥⲉⲕⲱ
ⲉϥⲉⲛⲉϫⲡⲇⲁⲓⲙⲱⲛⲓⲟⲛ	CPLXVCONV	ⲉϥⲉⲛⲉϫⲡⲇⲁⲓⲙⲱⲛⲓⲟⲛ
ⲉϥⲉⲛⲉⲣⲅⲉⲓ	CPLXVCONV	ⲉϥⲉⲛⲉⲣⲅⲉⲓ
ⲉϥⲉⲣⲟⲉⲓⲥ	CPLXAUXP	ⲉϥⲉⲣⲟⲉⲓⲥ
ⲉϥⲉⲥⲕⲩⲡⲁⲍⲉ	CPLXAUXP	ⲉϥⲉⲥⲕⲩⲡⲁⲍⲉ
ⲉϥⲉⲧⲁ	CPLXAUXP	ⲉϥⲉⲧⲁ
ⲉϥⲉⲫⲟⲣⲉⲓ	CPLXAUXP	ⲉϥⲉⲫⲟⲣⲉⲓ
ⲉϥⲉ	AOPT	ⲉϥⲉ
ⲉϥⲉ	AOPT_PPERS	ⲉⲣⲉ_ⲛⲧⲟϥ
ⲉϥⲑⲉⲱⲣⲉⲓ	CPLXVCONV	ⲉϥⲑⲉⲱⲣⲉⲓ
ⲉϥⲑⲙⲟ	CPLXVCONV	ⲉϥⲑⲙⲟ
ⲉϥⲓⲉϩⲣⲁⲓ	CPLXVCONV	ⲉϥⲓⲉϩⲣⲁⲓ
ⲉϥⲓⲗⲁⲁⲩ	CPLXV	ⲉϥⲓⲗⲁⲁⲩ
ⲉϥⲓⲡⲉϥϩⲟⲉⲓⲧⲉ	CPLXVCONV	ⲉϥⲓⲡⲉϥϩⲟⲉⲓⲧⲉ
ⲉϥⲓⲡⲉⲕⲥⲧⲁⲩⲣⲟⲥ	CPLXV	ⲉϥⲓⲡⲉⲕⲥⲧⲁⲩⲣⲟⲥ
ⲉϥⲓⲡⲉⲕⲥⲧⲁⲩⲣⲟⲥ	CPLXVCONV	ⲉϥⲓⲡⲉⲕⲥⲧⲁⲩⲣⲟⲥ
ⲉϥⲓⲡⲉⲩⲣⲟⲟⲩϣ	CPLXV	ⲉϥⲓⲡⲉⲩⲣⲟⲟⲩϣ
ⲉϥⲓⲧⲥ	CPLXV	ⲉϥⲓⲧⲥ
ⲉϥⲓⲱⲡ	CPLXV	ⲉϥⲓⲱⲡ
ⲉϥⲓ	CPLXV	ⲉϥⲓ
ⲉϥⲓ	CPLXVCONV	ⲉϥⲓ
ⲉϥⲓ	N	ⲉϥⲓ
ⲉϥⲕⲁⲑⲁⲣⲓⲍⲉ	CPLXVCONV	ⲉϥⲕⲁⲑⲁⲣⲓⲍⲉ
ⲉϥⲕⲁⲧⲁⲕⲣⲓⲛⲉ	CPLXVCONV	ⲉϥⲕⲁⲧⲁⲕⲣⲓⲛⲉ
ⲉϥⲕⲏⲕⲁϩⲏⲩ	CPLXVCONV	ⲉϥⲕⲏⲕⲁϩⲏⲩ
ⲉϥⲕⲏⲣⲩⲥⲥⲉ	CPLXVCONV	ⲉϥⲕⲏⲣⲩⲥⲥⲉ
ⲉϥⲕⲓⲙ	CPLXVCONV	ⲉϥⲕⲓⲙ
ⲉϥⲕⲱⲧ	CPLXVCONV	ⲉϥⲕⲱⲧ
ⲉϥⲗϩⲏⲙ	CPLXVCONV	ⲉϥⲗϩⲏⲙ
ⲉϥⲗⲩⲡⲏ	CPLXVCONV	ⲉϥⲗⲩⲡⲏ
ⲉϥⲙⲉϩ	CPLXVCONV	ⲉϥⲙⲉϩ
ⲉϥⲙⲉ	CPLXVCONV	ⲉϥⲙⲉ
ⲉϥⲙⲏⲛ	CPLXVCONV	ⲉϥⲙⲏⲛ
ⲉϥⲙⲏⲣ	CPLXVCONV	ⲉϥⲙⲏⲣ
ⲉϥⲙⲟϫⲧ	CPLXVCONV	ⲉϥⲙⲟϫⲧ
ⲉϥⲙⲟⲕϩ	CPLXVCONV	ⲉϥⲙⲟⲕϩ
ⲉϥⲙⲟⲟϣⲉ	CPLXVCONV	ⲉϥⲙⲟⲟϣⲉ
ⲉϥⲙⲟⲟⲛⲉ	CPLXVCONV	ⲉϥⲙⲟⲟⲛⲉ
ⲉϥⲙⲟⲥⲧⲉ	CPLXVCONV	ⲉϥⲙⲟⲥⲧⲉ
ⲉϥⲙⲟⲩϣⲧ	CPLXVCONV	ⲉϥⲙⲟⲩϣⲧ
ⲉϥⲙⲡⲃⲟⲗ	CPLXP	ⲉϥⲙⲡⲃⲟⲗ
ⲉϥⲛϩⲏⲧⲥ	CPLXPCONV	ⲉϥⲛϩⲏⲧⲥ
ⲉϥⲛⲁϣϫⲁϩⲙⲉϥ	CPLXVFUTCONV	ⲉϥⲛⲁϣϫⲁϩⲙⲉϥ
ⲉϥⲛⲁϣϭⲙϭⲟⲙ	CPLXVFUTCONV	ⲉϥⲛⲁϣϭⲙϭⲟⲙ
ⲉϥⲛⲁϣⲧⲛⲓϥⲉ	CPLXVFUTCONV	ⲉϥⲛⲁϣⲧⲛⲓϥⲉ
ⲉϥⲛⲁϣⲧ	CPLXVCONV	ⲉϥⲛⲁϣⲧ
ⲉϥⲛⲁϥⲓ	CPLXV	ⲉϥⲛⲁϥⲓ
ⲉϥⲛⲁϫⲡⲓϣⲉ	CPLXVFUTCONV	ⲉϥⲛⲁϫⲡⲓϣⲉ
ⲉϥⲛⲁϭⲙϭⲟⲙ	CPLXVFUTCONV	ⲉϥⲛⲁϭⲙϭⲟⲙ
ⲉϥⲛⲁϯⲥⲟ	CPLXVFUTCONV	ⲉϥⲛⲁϯⲥⲟ
ⲉϥⲛⲁⲁⲁⲛ	CPLXVFUTCONV	ⲉϥⲛⲁⲁⲁⲛ
ⲉϥⲛⲁⲁⲙⲉⲗⲉⲓⲁⲧⲙⲉ	CPLXVFUTCONV	ⲉϥⲛⲁⲁⲙⲉⲗⲉⲓⲁⲧⲙⲉ
ⲉϥⲛⲁⲁⲡⲟⲇⲏⲙⲉⲓ	CPLXVFUTCONV	ⲉϥⲛⲁⲁⲡⲟⲇⲏⲙⲉⲓ
ⲉϥⲛⲁⲃⲁⲡⲧⲓⲍⲉ	CPLXVFUTCONV	ⲉϥⲛⲁⲃⲁⲡⲧⲓⲍⲉ
ⲉϥⲛⲁⲃⲱⲕ	CPLXV	ⲉϥⲛⲁⲃⲱⲕ
ⲉϥⲛⲁⲃⲱⲕ	CPLXVFUTCONV	ⲉϥⲛⲁⲃⲱⲕ
ⲉϥⲛⲁⲇⲓⲁⲕⲟⲛⲓ	CPLXVFUTCONV	ⲉϥⲛⲁⲇⲓⲁⲕⲟⲛⲓ
ⲉϥⲛⲁⲉⲓⲣⲉ	CPLXVFUTCONV	ⲉϥⲛⲁⲉⲓⲣⲉ
ⲉϥⲛⲁⲙⲟⲩ	CPLXVFUTCONV	ⲉϥⲛⲁⲙⲟⲩ
ⲉϥⲛⲁⲡⲗⲉⲟⲛⲉⲕⲧⲉⲓ	CPLXVFUTCONV	ⲉϥⲛⲁⲡⲗⲉⲟⲛⲉⲕⲧⲉⲓ
ⲉϥⲛⲁⲣϣⲁⲩ	CPLXVFUTCONV	ⲉϥⲛⲁⲣϣⲁⲩ
ⲉϥⲛⲁⲣϩⲙϩⲁⲗ	CPLXVFUTCONV	ⲉϥⲛⲁⲣϩⲙϩⲁⲗ
ⲉϥⲛⲁⲣⲕⲟⲩⲉⲓ	CPLXVFUTCONV	ⲉϥⲛⲁⲣⲕⲟⲩⲉⲓ
ⲉϥⲛⲁⲣⲟⲩϩⲟⲩⲟ	CPLXVFUTCONV	ⲉϥⲛⲁⲣⲟⲩϩⲟⲩⲟ
ⲉϥⲛⲁⲥϩⲟⲩⲱⲣⲟⲩ	CPLXVFUTCONV	ⲉϥⲛⲁⲥϩⲟⲩⲱⲣⲟⲩ
ⲉϥⲛⲁⲧⲁⲗⲉ	CPLXVFUTCONV	ⲉϥⲛⲁⲧⲁⲗⲉ
ⲉϥⲛⲁⲧⲥⲧⲟ	CPLXVFUTCONV	ⲉϥⲛⲁⲧⲥⲧⲟ
ⲉϥⲛⲁⲩ	CPLXVCONV	ⲉϥⲛⲁⲩ
ⲉϥⲛⲁ	CPLXVCONV	ⲉϥⲛⲁ
ⲉϥⲛⲉϫⲇⲁⲓⲙⲱⲛⲓⲟⲛ	CPLXVCONV	ⲉϥⲛⲉϫⲇⲁⲓⲙⲱⲛⲓⲟⲛ
ⲉϥⲛⲉϫ	CPLXVCONV	ⲉϥⲛⲉϫ
ⲉϥⲛⲏϫ	CPLXVCONV	ⲉϥⲛⲏϫ
ⲉϥⲛⲏⲩ	CPLXVCONV	ⲉϥⲛⲏⲩ
ⲉϥⲛⲏⲩ	XCONV	ⲉϥⲛⲏⲩ
ⲉϥⲛⲕⲟⲧⲕ	CPLXVCONV	ⲉϥⲛⲕⲟⲧⲕ
ⲉϥⲛⲟϭⲛⲉϭ	CPLXVCONV	ⲉϥⲛⲟϭⲛⲉϭ
ⲉϥⲛⲟⲩϫⲉ	CPLXVCONV	ⲉϥⲛⲟⲩϫⲉ
ⲉϥⲟⲃⲉ	CPLXVCONV	ⲉϥⲟⲃⲉ
ⲉϥⲟⲃⲣⲣⲉ	CPLXVCONV	ⲉϥⲟⲃⲣⲣⲉ
ⲉϥⲟⲃⲧ	CPLXVCONV	ⲉϥⲟⲃⲧ
ⲉϥⲟⲕⲙ	CPLXVCONV	ⲉϥⲟⲕⲙ
ⲉϥⲟⲛϩ	CPLXVCONV	ⲉϥⲟⲛϩ
ⲉϥⲟⲧⲡ	CPLXVCONV	ⲉϥⲟⲧⲡ
ⲉϥⲟⲩⲁⲁⲃ	CPLXV	ⲉϥⲟⲩⲁⲁⲃ
ⲉϥⲟⲩⲁⲁⲃ	CPLXVCONV	ⲉϥⲟⲩⲁⲁⲃ
ⲉϥⲟⲩⲉⲙϣϫⲉ	CPLXVCONV	ⲉϥⲟⲩⲉⲙϣϫⲉ
ⲉϥⲟⲩⲏϩ	CPLXVCONV	ⲉϥⲟⲩⲏϩ
ⲉϥⲟⲩⲏⲩ	CPLXVCONV	ⲉϥⲟⲩⲏⲩ
ⲉϥⲟⲩⲟϣⲥ	CPLXVCONV	ⲉϥⲟⲩⲟϣⲥ
ⲉϥⲟⲩⲟϫ	CPLXVCONV	ⲉϥⲟⲩⲟϫ
ⲉϥⲟⲩⲟⲗⲥ	CPLXVCONV	ⲉϥⲟⲩⲟⲗⲥ
ⲉϥⲟⲩⲟⲛϩ	CPLXVCONV	ⲉϥⲟⲩⲟⲛϩ
ⲉϥⲟⲩⲱϣ	CPLXVCONV	ⲉϥⲟⲩⲱϣ
ⲉϥⲟⲩⲱⲙ	CPLXVCONV	ⲉϥⲟⲩⲱⲙ
ⲉϥⲟⲩⲱⲛϩ	CPLXVCONV	ⲉϥⲟⲩⲱⲛϩ
ⲉϥⲟ	CPLXVCONV	ⲉϥⲟ
ⲉϥⲡⲁϩⲧ	CPLXVCONV	ⲉϥⲡⲁϩⲧ
ⲉϥⲡⲁⲣⲁⲅⲉ	CPLXVCONV	ⲉϥⲡⲁⲣⲁⲅⲉ
ⲉϥⲡⲁⲣⲁⲕⲁⲗⲉⲓ	CPLXVCONV	ⲉϥⲡⲁⲣⲁⲕⲁⲗⲉⲓ
ⲉϥⲡⲏⲧ	CPLXVCONV	ⲉϥⲡⲏⲧ
ⲉϥⲡⲓⲑⲉ	CPLXVCONV	ⲉϥⲡⲓⲑⲉ
ⲉϥⲡⲟⲣϣ	CPLXVCONV	ⲉϥⲡⲟⲣϣ
ⲉϥⲡⲣⲟⲫⲏⲧⲉⲩⲉ	CPLXVCONV	ⲉϥⲡⲣⲟⲫⲏⲧⲉⲩⲉ
ⲉϥⲡⲱϣ	CPLXVCONV	ⲉϥⲡⲱϣ
ⲉϥⲣϣⲁⲩ	CPLXVCONV	ⲉϥⲣϣⲁⲩ
ⲉϥⲣϩⲟⲧⲉ	CPLXVCONV	ⲉϥⲣϩⲟⲧⲉ
ⲉϥⲣϩⲱⲃ	CPLXVCONV	ⲉϥⲣϩⲱⲃ
ⲉϥⲣⲁϣⲉ	CPLXVCONV	ⲉϥⲣⲁϣⲉ
ⲉϥⲣⲓⲙⲉ	CPLXVCONV	ⲉϥⲣⲓⲙⲉ
ⲉϥⲣⲛⲟⲃⲉ	CPLXVCONV	ⲉϥⲣⲛⲟⲃⲉ
ⲉϥⲣⲛⲟⲉⲓⲕ	CPLXVCONV	ⲉϥⲣⲛⲟⲉⲓⲕ
ⲉϥⲣⲟⲉⲓⲥ	CPLXVCONV	ⲉϥⲣⲟⲉⲓⲥ
ⲉϥⲣⲟⲩⲟⲉⲓⲛ	CPLXVCONV	ⲉϥⲣⲟⲩⲟⲉⲓⲛ
ⲉϥⲥⲃⲃⲏⲩ	CPLXVCONV	ⲉϥⲥⲃⲃⲏⲩ
ⲉϥⲥⲃⲧⲱⲧ	CPLXVCONV	ⲉϥⲥⲃⲧⲱⲧ
ⲉϥⲥⲏϩ	CPLXVCONV	ⲉϥⲥⲏϩ
ⲉϥⲥⲏϭ	CPLXVCONV	ⲉϥⲥⲏϭ
ⲉϥⲥⲙⲁⲙⲁⲁⲧ	CPLXVCONV	ⲉϥⲥⲙⲁⲙⲁⲁⲧ
ⲉϥⲥⲙⲟⲛⲧ	CPLXVCONV	ⲉϥⲥⲙⲟⲛⲧ
ⲉϥⲥⲟⲃϩ	CPLXVCONV	ⲉϥⲥⲟⲃϩ
ⲉϥⲥⲟⲟⲩⲛ	CPLXVCONV	ⲉϥⲥⲟⲟⲩⲛ
ⲉϥⲥⲟⲣⲙ	CPLXVCONV	ⲉϥⲥⲟⲣⲙ
ⲉϥⲥⲟⲧϥ	CPLXVCONV	ⲉϥⲥⲟⲧϥ
ⲉϥⲥⲟⲧⲡ	CPLXVCONV	ⲉϥⲥⲟⲧⲡ
ⲉϥⲥⲱϣ	CPLXVCONV	ⲉϥⲥⲱϣ
ⲉϥⲥⲱⲟⲩϩ	CPLXVCONV	ⲉϥⲥⲱⲟⲩϩ
ⲉϥⲥⲱⲧⲙ	CPLXVCONV	ⲉϥⲥⲱⲧⲙ
ⲉϥⲥⲱ	CPLXVCONV	ⲉϥⲥⲱ
ⲉϥⲧϭⲁⲉⲓⲟ	CPLXVCONV	ⲉϥⲧϭⲁⲉⲓⲟ
ⲉϥⲧⲁϩⲏⲩ	CPLXVCONV	ⲉϥⲧⲁϩⲏⲩ
ⲉϥⲧⲁϫⲣⲏⲩ	CPLXVCONV	ⲉϥⲧⲁϫⲣⲏⲩ
ⲉϥⲧⲁϫⲣⲟ	CPLXVCONV	ⲉϥⲧⲁϫⲣⲟ
ⲉϥⲧⲁⲉⲓⲏⲩ	CPLXVCONV	ⲉϥⲧⲁⲉⲓⲏⲩ
ⲉϥⲧⲁⲗⲏⲩ	CPLXVCONV	ⲉϥⲧⲁⲗⲏⲩ
ⲉϥⲧⲁⲛϩⲟ	CPLXVCONV	ⲉϥⲧⲁⲛϩⲟ
ⲉϥⲧⲁⲩⲉⲥϩⲃⲏⲏⲧⲉ	CPLXVCONV	ⲉϥⲧⲁⲩⲉⲥϩⲃⲏⲏⲧⲉ
ⲉϥⲧⲁⲩⲉⲥⲃⲏⲓⲧⲉ	CPLXVCONV	ⲉϥⲧⲁⲩⲉⲥⲃⲏⲓⲧⲉ
ⲉϥⲧⲁⲩⲟ	CPLXVCONV	ⲉϥⲧⲁⲩⲟ
ⲉϥⲧⲉϩ	CPLXVCONV	ⲉϥⲧⲉϩ
ⲉϥⲧⲙⲙⲟⲩⲣ	CPLXVCONV	ⲉϥⲧⲙⲙⲟⲩⲣ
ⲉϥⲧⲛⲧⲱⲛ	CPLXVCONV	ⲉϥⲧⲛⲧⲱⲛ
ⲉϥⲧⲱϩⲥ	CPLXVCONV	ⲉϥⲧⲱϩⲥ
ⲉϥⲧⲱⲛ	CPLXNCONV	ⲉϥⲧⲱⲛ
ⲉϥⲧⲱⲛ	XCONV	ⲉϥⲧⲱⲛ
ⲉϥⲧⲱⲣⲡ	CPLXVCONV	ⲉϥⲧⲱⲣⲡ
ⲉϥⲧ	V	ⲱϥⲉ
ⲉϥⲫⲟⲣⲉⲓ	CPLXVCONV	ⲉϥⲫⲟⲣⲉⲓ
ⲉϥⲫⲣⲟⲛⲧⲓⲍⲉ	CPLXVCONV	ⲉϥⲫⲣⲟⲛⲧⲓⲍⲉ
ⲉϥⲯⲁⲗⲗⲉⲓ	CPLXVCONV	ⲉϥⲯⲁⲗⲗⲉⲓ
ⲉϥⲱϣ	CPLXVCONV	ⲉϥⲱϣ
ⲉϥⲱⲗ	CPLXVCONV	ⲉϥⲱⲗ
ⲉϥ	N	ⲉϥ
ⲉϥ	PPERO	ⲉϥ
ⲉϥ	UNKNOWN	ⲉϥ
ⲉϥ[..........]	X	ⲉϥ[..........]
ⲉϩ̣ⲁⲣⲉϩ	CPLXV	ⲉϩ̣ⲁⲣⲉϩ
ⲉϩⲁⲣⲉϩⲉⲛϣⲁϫⲉ	CPLXP	ⲉϩⲁⲣⲉϩⲉⲛϣⲁϫⲉ
ⲉϩⲁⲣⲉϩⲉⲛⲉϥϣⲁϫⲉ	CPLXV	ⲉϩⲁⲣⲉϩⲉⲛⲉϥϣⲁϫⲉ
ⲉϩⲁⲣⲉϩ	CPLXV	ⲉϩⲁⲣⲉϩ
ⲉϩⲁⲣⲉϩ	CPLXVCONV	ⲉϩⲁⲣⲉϩ
ⲉϩⲁⲣⲉ	PREP	ⲉϩⲁⲣⲉ
ⲉϩⲃⲥⲡⲉϥϩⲟ	CPLXP	ⲉϩⲃⲥⲡⲉϥϩⲟ
ⲉϩⲉⲛϣⲁϫⲉ	CPLXP	ⲉϩⲉⲛϣⲁϫⲉ
ⲉϩⲉⲛϣⲏⲣⲉ	CPLXP	ⲉϩⲉⲛϣⲏⲣⲉ
ⲉϩⲉⲛϣⲟⲛⲧⲉ	CPLXP	ⲉϩⲉⲛϣⲟⲛⲧⲉ
ⲉϩⲉⲛϩⲃⲏⲩⲉ	CPLXP	ⲉϩⲉⲛϩⲃⲏⲩⲉ
ⲉϩⲉⲛϩⲏⲃⲥ	CPLXP	ⲉϩⲉⲛϩⲏⲃⲥ
ⲉϩⲉⲛϩⲛⲁⲁⲩ	CPLXP	ⲉϩⲉⲛϩⲛⲁⲁⲩ
ⲉϩⲉⲛϫⲁϫⲉ	CPLXP	ⲉϩⲉⲛϫⲁϫⲉ
ⲉϩⲉⲛϫⲓⲟⲩⲉ	CPLXP	ⲉϩⲉⲛϫⲓⲟⲩⲉ
ⲉϩⲉⲛϯⲙⲉ	CPLXP	ⲉϩⲉⲛϯⲙⲉ
ⲉϩⲉⲛⲁϩⲟ	CPLXP	ⲉϩⲉⲛⲁϩⲟ
ⲉϩⲉⲛⲁϫⲓⲏⲡⲉ	CPLXP	ⲉϩⲉⲛⲁϫⲓⲏⲡⲉ
ⲉϩⲉⲛⲁⲅⲁⲑⲟⲛ	CPLXP	ⲉϩⲉⲛⲁⲅⲁⲑⲟⲛ
ⲉϩⲉⲛⲇⲓⲕⲁⲥⲧⲏⲥ	CPLXP	ⲉϩⲉⲛⲇⲓⲕⲁⲥⲧⲏⲥ
ⲉϩⲉⲛⲉⲃⲟⲗ	CPLXP	ⲉϩⲉⲛⲉⲃⲟⲗ
ⲉϩⲉⲛⲕⲉⲉⲥⲛⲉ	CPLXNCONV	ⲉϩⲉⲛⲕⲉⲉⲥⲛⲉ
ⲉϩⲉⲛⲕⲉⲧⲟⲡⲟⲥ	CPLXP	ⲉϩⲉⲛⲕⲉⲧⲟⲡⲟⲥ
ⲉϩⲉⲛⲕⲟⲟⲩⲉ	CPLXP	ⲉϩⲉⲛⲕⲟⲟⲩⲉ
ⲉϩⲉⲛⲙⲁ	CPLXP	ⲉϩⲉⲛⲙⲁ
